service_id,date,exception_type
1564,20170413,2
1564,20170414,1
1564,20170416,2
1564,20170430,2
1564,20170524,2
1564,20170604,2
1564,20171002,2
1564,20171030,2
1565,20170121,2
1565,20170122,2
1565,20170128,2
1565,20170129,2
1565,20170211,2
1565,20170212,2
1565,20170414,1
1565,20170417,1
1565,20170501,1
1565,20170525,1
1565,20170605,1
1565,20171003,1
1565,20171031,1
1566,20170121,2
1566,20170128,2
1566,20170211,2
1566,20170416,1
1566,20170430,1
1566,20170604,1
1567,20170122,2
1567,20170129,2
1567,20170212,2
1567,20170414,1
1567,20170416,2
1567,20170417,1
1567,20170430,2
1567,20170501,1
1567,20170525,1
1567,20170604,2
1567,20170605,1
1567,20171003,1
1567,20171031,1
1568,20170121,2
1568,20170128,2
1568,20170211,2
1568,20170414,2
1568,20170416,1
1568,20170417,2
1568,20170430,1
1568,20170501,2
1568,20170525,2
1568,20170604,1
1568,20170605,2
1568,20171003,2
1568,20171031,2
1569,20170121,2
1569,20170122,2
1569,20170128,2
1569,20170129,2
1569,20170211,2
1569,20170212,2
1570,20170121,2
1570,20170122,2
1570,20170128,2
1570,20170129,2
1570,20170204,2
1570,20170211,2
1570,20170212,2
1571,20170121,2
1571,20170122,2
1571,20170128,2
1571,20170129,2
1571,20170210,2
1571,20170211,2
1571,20170212,2
1572,20170121,2
1572,20170122,2
1572,20170125,2
1572,20170126,2
1572,20170128,2
1572,20170129,2
1572,20170130,2
1572,20170131,2
1572,20170201,2
1572,20170202,2
1572,20170206,2
1572,20170207,2
1572,20170208,2
1572,20170209,2
1572,20170210,2
1572,20170211,2
1572,20170212,2
1572,20170213,2
1572,20170214,2
1572,20170215,2
1572,20170216,2
1572,20170220,2
1573,20170120,2
1573,20170121,2
1573,20170122,2
1573,20170125,2
1573,20170126,2
1573,20170127,2
1573,20170128,2
1573,20170129,2
1573,20170130,2
1573,20170131,2
1573,20170201,2
1573,20170202,2
1573,20170206,2
1573,20170207,2
1573,20170208,2
1573,20170209,2
1573,20170210,2
1573,20170211,2
1573,20170212,2
1573,20170213,2
1573,20170214,2
1573,20170215,2
1573,20170216,2
1573,20170220,2
1574,20170122,2
1574,20170125,2
1574,20170126,2
1574,20170129,2
1574,20170130,2
1574,20170131,2
1574,20170201,2
1574,20170202,2
1574,20170206,2
1574,20170207,2
1574,20170208,2
1574,20170209,2
1574,20170212,2
1574,20170213,2
1574,20170214,2
1574,20170215,2
1574,20170216,2
1574,20170220,2
1574,20170413,2
1574,20170414,1
1574,20170416,2
1574,20170430,2
1574,20170524,2
1574,20170604,2
1574,20171002,2
1574,20171030,2
1575,20170120,2
1575,20170121,2
1575,20170127,2
1575,20170128,2
1575,20170210,2
1575,20170211,2
1575,20170413,1
1575,20170414,2
1575,20170416,1
1575,20170430,1
1575,20170524,1
1575,20170604,1
1575,20171002,1
1575,20171030,1
1576,20170122,2
1576,20170125,2
1576,20170126,2
1576,20170129,2
1576,20170130,2
1576,20170131,2
1576,20170201,2
1576,20170202,2
1576,20170206,2
1576,20170207,2
1576,20170208,2
1576,20170209,2
1576,20170213,2
1576,20170214,2
1576,20170215,2
1576,20170216,2
1576,20170220,2
1576,20170413,2
1576,20170414,1
1576,20170416,2
1576,20170430,2
1576,20170524,2
1576,20170604,2
1576,20171002,2
1576,20171030,2
1577,20170121,2
1577,20170128,2
1577,20170211,2
1577,20170212,2
1577,20170414,1
1577,20170417,1
1577,20170501,1
1577,20170525,1
1577,20170605,1
1577,20171003,1
1577,20171031,1
1578,20170122,2
1578,20170129,2
1578,20170212,2
1578,20170416,2
1578,20170430,2
1578,20170604,2
1579,20170120,2
1579,20170121,2
1579,20170122,2
1579,20170127,2
1579,20170128,2
1579,20170129,2
1579,20170211,2
1579,20170212,2
1580,20170120,2
1580,20170125,2
1580,20170127,2
1580,20170414,2
1580,20170417,2
1580,20170501,2
1580,20170525,2
1580,20170605,2
1580,20171003,2
1580,20171031,2
1581,20170120,2
1581,20170125,2
1581,20170126,2
1581,20170127,2
1581,20170130,2
1581,20170131,2
1581,20170201,2
1581,20170202,2
1581,20170206,2
1581,20170207,2
1581,20170208,2
1581,20170209,2
1581,20170210,2
1581,20170213,2
1581,20170214,2
1581,20170215,2
1581,20170216,2
1581,20170220,2
1581,20170414,2
1581,20170417,2
1581,20170501,2
1581,20170525,2
1581,20170605,2
1581,20171003,2
1581,20171031,2
1582,20170121,2
1582,20170122,2
1582,20170125,2
1582,20170128,2
1582,20170129,2
1583,20170122,2
1583,20170129,2
1583,20170212,2
1583,20170413,2
1583,20170414,1
1583,20170416,2
1583,20170430,2
1583,20170524,2
1583,20170604,2
1583,20171002,2
1583,20171030,2
1584,20170121,2
1584,20170128,2
1584,20170413,1
1584,20170414,2
1584,20170416,1
1584,20170430,1
1584,20170524,1
1584,20170604,1
1584,20171002,1
1584,20171030,1
1585,20170125,2
1585,20170210,2
1585,20170414,2
1585,20170417,2
1585,20170501,2
1585,20170525,2
1585,20170605,2
1585,20171003,2
1585,20171031,2
1586,20170125,2
1586,20170126,2
1586,20170130,2
1586,20170131,2
1586,20170201,2
1586,20170202,2
1586,20170206,2
1586,20170207,2
1586,20170208,2
1586,20170209,2
1586,20170210,2
1586,20170213,2
1586,20170214,2
1586,20170215,2
1586,20170216,2
1586,20170220,2
1586,20170414,2
1586,20170417,2
1586,20170501,2
1586,20170525,2
1586,20170605,2
1586,20171003,2
1586,20171031,2
1587,20170119,2
1587,20170126,2
1587,20170414,2
1587,20170417,2
1587,20170501,2
1587,20170525,2
1587,20170605,2
1587,20171003,2
1587,20171031,2
1588,20170121,2
1588,20170128,2
1588,20170416,1
1588,20170430,1
1588,20170604,1
1589,20170121,1
1589,20170128,1
1589,20170212,2
1589,20170414,1
1589,20170416,2
1589,20170417,1
1589,20170430,2
1589,20170501,1
1589,20170525,1
1589,20170604,2
1589,20170605,1
1589,20171003,1
1589,20171031,1
1590,20170125,2
1590,20170126,2
1590,20170130,2
1590,20170131,2
1590,20170201,2
1590,20170202,2
1590,20170206,2
1590,20170207,2
1590,20170208,2
1590,20170209,2
1590,20170213,2
1590,20170214,2
1590,20170215,2
1590,20170216,2
1590,20170220,2
1590,20170414,2
1590,20170417,2
1590,20170501,2
1590,20170525,2
1590,20170605,2
1590,20171003,2
1590,20171031,2
1591,20170125,2
1591,20170414,2
1591,20170417,2
1591,20170501,2
1591,20170525,2
1591,20170605,2
1591,20171003,2
1591,20171031,2
1592,20170208,2
1592,20170209,2
1592,20170211,2
1592,20170212,2
1593,20170120,2
1593,20170121,2
1593,20170122,2
1593,20170123,2
1593,20170124,2
1593,20170125,2
1593,20170126,2
1593,20170127,2
1593,20170128,2
1593,20170129,2
1593,20170208,2
1593,20170209,2
1593,20170211,2
1593,20170212,2
1594,20170120,2
1594,20170123,2
1594,20170124,2
1594,20170125,2
1594,20170126,2
1594,20170127,2
1594,20170208,2
1594,20170209,2
1594,20170414,2
1594,20170417,2
1594,20170501,2
1594,20170525,2
1594,20170605,2
1594,20171003,2
1594,20171031,2
1595,20170120,2
1595,20170121,2
1595,20170122,2
1595,20170123,2
1595,20170124,2
1595,20170125,2
1595,20170126,2
1595,20170127,2
1595,20170128,2
1595,20170129,2
1595,20170204,2
1595,20170208,2
1595,20170209,2
1595,20170211,2
1595,20170212,2
1595,20170218,2
1596,20170120,2
1596,20170121,2
1596,20170122,2
1596,20170123,2
1596,20170124,2
1596,20170125,2
1596,20170126,2
1596,20170127,2
1596,20170128,2
1596,20170129,2
1596,20170208,2
1596,20170209,2
1596,20170211,2
1596,20170212,2
1596,20170218,2
1597,20170127,2
1597,20170211,2
1597,20170212,2
1598,20170123,2
1598,20170127,2
1598,20170211,2
1598,20170212,2
1599,20170123,2
1599,20170211,2
1599,20170212,2
1600,20170123,2
1600,20170210,2
1600,20170211,2
1600,20170212,2
1601,20170123,2
1601,20170126,2
1601,20170130,2
1601,20170131,2
1601,20170201,2
1601,20170202,2
1601,20170206,2
1601,20170207,2
1601,20170208,2
1601,20170209,2
1601,20170210,2
1601,20170211,2
1601,20170212,2
1601,20170213,2
1601,20170214,2
1601,20170215,2
1601,20170216,2
1601,20170220,2
1602,20170123,2
1602,20170125,2
1602,20170126,2
1602,20170130,2
1602,20170131,2
1602,20170201,2
1602,20170202,2
1602,20170206,2
1602,20170207,2
1602,20170208,2
1602,20170209,2
1602,20170210,2
1602,20170211,2
1602,20170212,2
1602,20170213,2
1602,20170214,2
1602,20170215,2
1602,20170216,2
1602,20170220,2
1603,20170123,2
1603,20170125,2
1603,20170126,2
1603,20170130,2
1603,20170131,2
1603,20170201,2
1603,20170202,2
1603,20170206,2
1603,20170207,2
1603,20170208,2
1603,20170209,2
1603,20170212,2
1603,20170213,2
1603,20170214,2
1603,20170215,2
1603,20170216,2
1603,20170220,2
1603,20170413,2
1603,20170414,1
1603,20170416,2
1603,20170430,2
1603,20170524,2
1603,20170604,2
1603,20171002,2
1603,20171030,2
1604,20170208,1
1604,20170209,1
1605,20170124,2
1605,20170414,2
1605,20170417,2
1605,20170501,2
1605,20170525,2
1605,20170605,2
1605,20171003,2
1605,20171031,2
1606,20170120,1
1606,20170123,1
1606,20170124,1
1606,20170125,1
1606,20170126,1
1607,20170120,1
1607,20170124,1
1607,20170125,1
1607,20170126,1
1607,20170127,1
1608,20170126,2
1608,20170130,2
1608,20170131,2
1608,20170201,2
1608,20170202,2
1608,20170206,2
1608,20170207,2
1608,20170208,2
1608,20170209,2
1608,20170211,2
1608,20170212,2
1608,20170213,2
1608,20170214,2
1608,20170215,2
1608,20170216,2
1608,20170220,2
1609,20170125,1
1609,20170126,1
1609,20170130,1
1609,20170131,1
1609,20170201,1
1609,20170202,1
1609,20170206,1
1609,20170207,1
1609,20170208,1
1609,20170209,1
1609,20170213,1
1609,20170214,1
1609,20170215,1
1609,20170216,1
1609,20170220,1
1610,20170123,2
1610,20170125,2
1610,20170126,2
1610,20170130,2
1610,20170131,2
1610,20170201,2
1610,20170202,2
1610,20170206,2
1610,20170207,2
1610,20170208,2
1610,20170209,2
1610,20170211,2
1610,20170212,2
1610,20170213,2
1610,20170214,2
1610,20170215,2
1610,20170216,2
1610,20170220,2
1611,20170417,2
1611,20170501,2
1611,20170605,2
1611,20171002,2
1611,20171030,2
1612,20170414,2
1612,20170525,2
1612,20171002,1
1612,20171003,2
1612,20171030,1
1612,20171031,2
1613,20170208,2
1613,20170209,2
1613,20170413,2
1613,20170417,2
1613,20170501,2
1613,20170524,2
1613,20170525,2
1613,20170605,2
1613,20171002,2
1613,20171003,2
1613,20171030,2
1613,20171031,2
1614,20170208,2
1614,20170209,2
1614,20170211,2
1614,20170414,2
1614,20170416,1
1614,20170417,2
1614,20170430,1
1614,20170501,2
1614,20170525,2
1614,20170604,1
1614,20170605,2
1614,20171003,2
1614,20171031,2
1615,20170121,2
1615,20170123,2
1615,20170124,2
1615,20170125,2
1615,20170126,2
1615,20170128,2
1615,20170208,2
1615,20170209,2
1615,20170211,2
1615,20170413,2
1615,20170416,1
1615,20170417,2
1615,20170430,1
1615,20170501,2
1615,20170524,2
1615,20170525,2
1615,20170604,1
1615,20170605,2
1615,20171002,2
1615,20171003,2
1615,20171030,2
1615,20171031,2
1616,20170120,2
1616,20170121,2
1616,20170123,2
1616,20170124,2
1616,20170125,2
1616,20170126,2
1616,20170127,2
1616,20170128,2
1616,20170208,2
1616,20170209,2
1616,20170211,2
1616,20170414,2
1616,20170416,1
1616,20170417,2
1616,20170430,1
1616,20170501,2
1616,20170525,2
1616,20170604,1
1616,20170605,2
1616,20171003,2
1616,20171031,2
1617,20170120,2
1617,20170121,2
1617,20170124,2
1617,20170125,2
1617,20170126,2
1617,20170127,2
1617,20170128,2
1617,20170208,2
1617,20170209,2
1617,20170211,2
1617,20170414,2
1617,20170416,1
1617,20170430,1
1617,20170525,2
1617,20170604,1
1617,20171002,1
1617,20171003,2
1617,20171030,1
1617,20171031,2
1618,20170122,2
1618,20170123,2
1618,20170129,2
1618,20170212,2
1618,20170414,1
1618,20170416,2
1618,20170430,2
1618,20170525,1
1618,20170604,2
1618,20171002,2
1618,20171003,1
1618,20171030,2
1618,20171031,1
1619,20170120,2
1619,20170121,2
1619,20170124,2
1619,20170125,2
1619,20170126,2
1619,20170127,2
1619,20170128,2
1619,20170204,2
1619,20170208,2
1619,20170209,2
1619,20170211,2
1619,20170218,2
1619,20170414,2
1619,20170416,1
1619,20170430,1
1619,20170525,2
1619,20170604,1
1619,20171002,1
1619,20171003,2
1619,20171030,1
1619,20171031,2
1620,20170127,2
1620,20170211,2
1620,20170212,2
1620,20170218,2
1621,20170127,2
1621,20170414,2
1621,20170417,2
1621,20170501,2
1621,20170525,2
1621,20170605,2
1621,20171003,2
1621,20171031,2
1622,20170123,1
1622,20170124,1
1622,20170125,1
1622,20170126,1
1622,20170127,1
1623,20170123,2
1623,20170417,2
1623,20170501,2
1623,20170605,2
1623,20171002,2
1623,20171030,2
1624,20170120,2
1624,20170127,2
1624,20170211,1
1624,20170413,1
1624,20170414,2
1624,20170524,1
1624,20171002,1
1624,20171030,1
1625,20170120,2
1625,20170127,2
1625,20170211,1
1625,20170212,1
1625,20170413,1
1625,20170414,2
1625,20170524,1
1625,20171002,1
1625,20171030,1
1626,20170122,2
1626,20170123,2
1626,20170129,2
1626,20170211,1
1626,20170414,1
1626,20170416,2
1626,20170430,2
1626,20170525,1
1626,20170604,2
1626,20171002,2
1626,20171003,1
1626,20171030,2
1626,20171031,1
1627,20170127,2
1627,20170414,2
1627,20170525,2
1627,20171002,1
1627,20171003,2
1627,20171030,1
1627,20171031,2
1628,20170212,1
1628,20170416,1
1628,20170430,1
1628,20170604,1
1629,20170208,2
1629,20170209,2
1629,20170414,2
1629,20170417,2
1629,20170501,2
1629,20170525,2
1629,20170605,2
1629,20171003,2
1629,20171031,2
1630,20170211,2
1630,20170416,1
1630,20170417,2
1630,20170430,1
1630,20170501,2
1630,20170604,1
1630,20170605,2
1630,20171002,2
1630,20171030,2
1631,20170120,2
1631,20170124,2
1631,20170125,2
1631,20170126,2
1631,20170127,2
1631,20170208,2
1631,20170209,2
1631,20170414,2
1631,20170525,2
1631,20171002,1
1631,20171003,2
1631,20171030,1
1631,20171031,2
1632,20170212,2
1632,20170414,1
1632,20170416,2
1632,20170430,2
1632,20170525,1
1632,20170604,2
1632,20171002,2
1632,20171003,1
1632,20171030,2
1632,20171031,1
1633,20170211,2
1633,20170414,2
1633,20170416,1
1633,20170430,1
1633,20170525,2
1633,20170604,1
1633,20171002,1
1633,20171003,2
1633,20171030,1
1633,20171031,2
1634,20170129,2
1634,20170205,2
1634,20170413,2
1634,20170414,1
1634,20170416,2
1634,20170430,2
1634,20170524,2
1634,20170604,2
1634,20171002,2
1634,20171030,2
1635,20170213,2
1635,20170414,2
1635,20170417,2
1635,20170501,2
1635,20170525,2
1635,20170605,2
1635,20171003,2
1635,20171031,2
1636,20170128,1
1636,20170205,2
1636,20170414,1
1636,20170416,2
1636,20170417,1
1636,20170430,2
1636,20170501,1
1636,20170525,1
1636,20170604,2
1636,20170605,1
1636,20171003,1
1636,20171031,1
1637,20170128,2
1637,20170204,2
1637,20170416,1
1637,20170430,1
1637,20170604,1
1638,20170129,2
1638,20170205,2
1638,20170414,1
1638,20170416,2
1638,20170417,1
1638,20170430,2
1638,20170501,1
1638,20170525,1
1638,20170604,2
1638,20170605,1
1638,20171003,1
1638,20171031,1
1639,20170128,2
1639,20170129,2
1639,20170204,2
1639,20170205,2
1639,20170414,1
1639,20170417,1
1639,20170501,1
1639,20170525,1
1639,20170605,1
1639,20171003,1
1639,20171031,1
164,20170210,1
1640,20170128,2
1640,20170129,2
1640,20170204,2
1640,20170205,2
1641,20170128,2
1641,20170129,2
1641,20170204,2
1641,20170205,2
1641,20170413,2
1641,20170414,1
1641,20170524,2
1641,20171002,2
1641,20171030,2
1642,20170128,2
1642,20170129,2
1642,20170204,2
1642,20170205,2
1642,20170413,1
1642,20170417,1
1642,20170501,1
1642,20170524,1
1642,20170525,1
1642,20170605,1
1642,20171002,1
1642,20171003,1
1642,20171030,1
1642,20171031,1
1643,20170128,2
1643,20170204,2
1643,20170413,1
1643,20170414,2
1643,20170416,1
1643,20170430,1
1643,20170524,1
1643,20170604,1
1643,20171002,1
1643,20171030,1
1644,20170127,2
1644,20170128,2
1644,20170129,2
1644,20170203,2
1644,20170204,2
1644,20170205,2
1645,20170127,2
1645,20170128,2
1645,20170203,2
1645,20170204,2
1645,20170413,1
1645,20170414,2
1645,20170416,1
1645,20170430,1
1645,20170524,1
1645,20170604,1
1645,20171002,1
1645,20171030,1
1646,20170128,2
1646,20170129,2
1646,20170204,2
1646,20170205,2
1646,20170220,2
1646,20170413,2
1646,20170414,1
1646,20170524,2
1646,20171002,2
1646,20171030,2
1647,20170203,2
1647,20170204,2
1647,20170205,2
1647,20170220,2
1648,20170204,2
1648,20170205,2
1648,20170220,2
1648,20170413,2
1648,20170414,1
1648,20170524,2
1648,20171002,2
1648,20171030,2
1649,20170127,2
1649,20170128,2
1649,20170129,2
1649,20170203,2
1649,20170204,2
1649,20170205,2
1649,20170220,2
165,20170211,1
165,20170212,1
1650,20170129,1
1650,20170203,2
1650,20170204,2
1650,20170413,1
1650,20170414,2
1650,20170416,1
1650,20170430,1
1650,20170524,1
1650,20170604,1
1650,20171002,1
1650,20171030,1
1651,20170203,2
1651,20170204,2
1651,20170205,2
1651,20170212,2
1652,20170205,2
1652,20170212,2
1652,20170413,2
1652,20170414,1
1652,20170416,2
1652,20170430,2
1652,20170524,2
1652,20170604,2
1652,20171002,2
1652,20171030,2
1653,20170127,2
1653,20170203,2
1653,20170413,1
1653,20170414,2
1653,20170524,1
1653,20171002,1
1653,20171030,1
1654,20170204,1
1654,20170414,2
1654,20170417,2
1654,20170501,2
1654,20170525,2
1654,20170605,2
1654,20171003,2
1654,20171031,2
1655,20170206,2
1655,20170414,2
1655,20170417,2
1655,20170501,2
1655,20170525,2
1655,20170605,2
1655,20171003,2
1655,20171031,2
1656,20170202,2
1657,20170121,2
1657,20170122,2
1657,20170128,2
1657,20170129,2
1657,20170204,2
1657,20170205,2
1657,20170211,2
1657,20170212,2
1657,20170218,2
1657,20170219,2
1657,20170414,1
1657,20170417,1
1657,20170501,1
1657,20170525,1
1657,20170605,1
1657,20171003,1
1657,20171031,1
1658,20170121,1
1658,20170122,1
1658,20170128,1
1658,20170129,1
1658,20170204,1
1658,20170205,1
1658,20170211,1
1658,20170212,1
1658,20170218,1
1658,20170219,1
1659,20170121,2
1659,20170128,2
1659,20170204,2
1659,20170211,2
1659,20170218,2
1659,20170416,1
1659,20170430,1
1659,20170604,1
1660,20170122,2
1660,20170129,2
1660,20170205,2
1660,20170212,2
1660,20170219,2
1660,20170414,1
1660,20170416,2
1660,20170417,1
1660,20170430,2
1660,20170501,1
1660,20170525,1
1660,20170604,2
1660,20170605,1
1660,20171003,1
1660,20171031,1
1661,20170122,1
1661,20170129,1
1661,20170205,1
1661,20170212,1
1661,20170219,1
1662,20170120,2
1662,20170121,2
1662,20170127,2
1662,20170128,2
1662,20170203,2
1662,20170204,2
1662,20170210,2
1662,20170211,2
1662,20170217,2
1662,20170218,2
1662,20170413,1
1662,20170414,2
1662,20170416,1
1662,20170430,1
1662,20170524,1
1662,20170604,1
1662,20171002,1
1662,20171030,1
1663,20170120,1
1663,20170121,1
1663,20170127,1
1663,20170128,1
1663,20170203,1
1663,20170204,1
1663,20170210,1
1663,20170211,1
1663,20170217,1
1663,20170218,1
1664,20170119,2
1664,20170120,2
1664,20170121,2
1664,20170123,2
1664,20170124,2
1664,20170125,2
1664,20170126,2
1664,20170127,2
1664,20170128,2
1664,20170130,2
1664,20170131,2
1664,20170201,2
1664,20170202,2
1664,20170203,2
1664,20170204,2
1664,20170206,2
1664,20170207,2
1664,20170208,2
1664,20170209,2
1664,20170210,2
1664,20170211,2
1664,20170213,2
1664,20170214,2
1664,20170215,2
1664,20170216,2
1664,20170217,2
1664,20170218,2
1664,20170220,2
1664,20170414,2
1664,20170416,1
1664,20170417,2
1664,20170430,1
1664,20170501,2
1664,20170525,2
1664,20170604,1
1664,20170605,2
1664,20171003,2
1664,20171031,2
1665,20170119,1
1665,20170120,1
1665,20170121,1
1665,20170123,1
1665,20170124,1
1665,20170125,1
1665,20170126,1
1665,20170127,1
1665,20170128,1
1665,20170130,1
1665,20170131,1
1665,20170201,1
1665,20170202,1
1665,20170203,1
1665,20170204,1
1665,20170206,1
1665,20170207,1
1665,20170208,1
1665,20170209,1
1665,20170210,1
1665,20170211,1
1665,20170213,1
1665,20170214,1
1665,20170215,1
1665,20170216,1
1665,20170217,1
1665,20170218,1
1665,20170220,1
1666,20170119,1
1666,20170120,1
1666,20170121,1
1666,20170122,1
1666,20170123,1
1666,20170124,1
1666,20170125,1
1666,20170126,1
1666,20170127,1
1666,20170128,1
1666,20170129,1
1666,20170130,1
1666,20170131,1
1666,20170201,1
1666,20170202,1
1666,20170203,1
1666,20170204,1
1666,20170205,1
1666,20170206,1
1666,20170207,1
1666,20170208,1
1666,20170209,1
1666,20170210,1
1666,20170211,1
1666,20170212,1
1666,20170213,1
1666,20170214,1
1666,20170215,1
1666,20170216,1
1666,20170217,1
1666,20170218,1
1666,20170219,1
1666,20170220,1
1667,20170119,1
1667,20170120,1
1667,20170121,1
1667,20170122,1
1667,20170123,1
1667,20170124,1
1667,20170125,1
1667,20170126,1
1667,20170127,1
1667,20170128,1
1667,20170129,1
1667,20170130,1
1667,20170131,1
1667,20170201,1
1667,20170202,1
1667,20170203,1
1667,20170204,1
1667,20170205,1
1667,20170206,1
1667,20170207,1
1667,20170208,1
1667,20170209,1
1667,20170210,1
1667,20170211,1
1667,20170212,1
1667,20170213,1
1667,20170214,1
1667,20170215,1
1667,20170216,1
1667,20170217,1
1667,20170218,1
1667,20170219,1
1668,20170119,2
1668,20170122,2
1668,20170123,2
1668,20170124,2
1668,20170125,2
1668,20170126,2
1668,20170129,2
1668,20170130,2
1668,20170131,2
1668,20170201,2
1668,20170202,2
1668,20170205,2
1668,20170206,2
1668,20170207,2
1668,20170208,2
1668,20170209,2
1668,20170212,2
1668,20170213,2
1668,20170214,2
1668,20170215,2
1668,20170216,2
1668,20170219,2
1668,20170220,2
1668,20170413,2
1668,20170414,1
1668,20170416,2
1668,20170430,2
1668,20170524,2
1668,20170604,2
1668,20171002,2
1668,20171030,2
1669,20170119,1
1669,20170122,1
1669,20170123,1
1669,20170124,1
1669,20170125,1
1669,20170126,1
1669,20170129,1
1669,20170130,1
1669,20170131,1
1669,20170201,1
1669,20170202,1
1669,20170205,1
1669,20170206,1
1669,20170207,1
1669,20170208,1
1669,20170209,1
1669,20170212,1
1669,20170213,1
1669,20170214,1
1669,20170215,1
1669,20170216,1
1669,20170219,1
167,20170211,1
1670,20170122,1
1670,20170125,1
1670,20170126,1
1670,20170129,1
1670,20170130,1
1670,20170131,1
1670,20170201,1
1670,20170202,1
1670,20170205,1
1670,20170206,1
1670,20170207,1
1670,20170208,1
1670,20170209,1
1670,20170212,1
1670,20170213,1
1670,20170214,1
1670,20170215,1
1670,20170216,1
1670,20170219,1
1671,20170119,1
1671,20170120,1
1671,20170121,1
1671,20170123,1
1671,20170124,1
1671,20170127,1
1671,20170128,1
1671,20170203,1
1671,20170204,1
1671,20170210,1
1671,20170211,1
1671,20170217,1
1671,20170218,1
168,20170212,1
173,20170210,1
173,20170211,1
173,20170212,1
174,20170210,2
174,20170414,2
174,20170417,2
174,20170501,2
174,20170525,2
174,20170605,2
174,20171003,2
174,20171031,2
175,20170211,2
175,20170212,2
175,20170414,1
175,20170417,1
175,20170501,1
175,20170525,1
175,20170605,1
175,20171003,1
175,20171031,1
186,20170210,1
186,20170211,1
200,20170219,1
246,20170121,1
246,20170128,1
246,20170204,1
246,20170211,1
246,20170218,1
266,20170218,1
28,20170414,2
28,20170417,2
28,20170501,2
28,20170525,2
28,20170605,2
28,20171003,2
28,20171031,2
286,20170203,1
34,20170120,1
34,20170123,1
34,20170124,1
34,20170125,1
34,20170126,1
34,20170127,1
35,20170121,1
35,20170128,1
36,20170120,1
36,20170127,1
37,20170123,1
37,20170124,1
37,20170125,1
37,20170126,1
459,20170121,1
459,20170122,1
459,20170128,1
459,20170129,1
464,20170120,1
464,20170121,1
464,20170122,1
464,20170127,1
464,20170128,1
464,20170129,1
465,20170120,1
465,20170121,1
465,20170127,1
465,20170128,1
511,20170204,1
511,20170205,1
516,20170205,1
517,20170204,1
53,20170414,1
53,20170417,1
53,20170501,1
53,20170525,1
53,20170605,1
53,20171003,1
53,20171031,1
536,20170129,1
537,20170203,1
537,20170204,1
545,20170122,1
55,20170127,1
57,20170130,1
57,20170131,1
57,20170201,1
57,20170202,1
57,20170203,1
704,20170413,2
704,20170417,2
704,20170501,2
704,20170524,2
704,20170525,2
704,20170605,2
704,20171002,2
704,20171003,2
704,20171030,2
704,20171031,2
705,20170413,1
705,20170414,2
705,20170524,1
705,20171002,1
705,20171030,1
708,20170128,1
708,20170129,1
721,20170128,1
74,20170122,1
74,20170129,1
747,20170213,1
750,20170119,1
752,20170211,2
752,20170212,2
766,20170210,2
766,20170211,2
766,20170212,2
769,20170203,1
769,20170204,1
769,20170205,1
772,20170206,1
833,20170120,1
907,20170119,1
907,20170126,1
908,20170125,1
909,20170124,1
910,20170123,1
958,20170131,1
998,20170202,1
